frame,path,width,height,teacher_det,teacher_conf,teacher_x1,teacher_y1,teacher_x2,teacher_y2,teacher_iou_prev,student_pre_det,student_pre_conf,student_pre_x1,student_pre_y1,student_pre_x2,student_pre_y2,student_pre_iou_prev,student_post_det,student_post_conf,student_post_x1,student_post_y1,student_post_x2,student_post_y2,student_post_iou_prev,pseudo_accepted,update_applied,loss_total,loss_box,loss_cls,loss_dfl,latency_teacher_ms,latency_student_pre_ms,latency_student_post_ms
1370,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01371.jpg,1936,1216,1,0.862224,651.381,458.232,1037.944,788.907,0.979100,1,0.728355,651.651,458.634,1039.823,779.859,0.984341,1,0.728619,651.734,458.607,1039.704,779.950,0.983997,1,1,2.145327,0.578538,0.687452,0.879336,11.999,11.716,12.323
1371,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01372.jpg,1936,1216,1,0.853491,651.755,456.471,1042.332,794.703,0.965770,1,0.712983,652.180,456.898,1043.941,784.861,0.967880,1,0.713354,652.292,456.883,1043.829,784.952,0.967831,1,1,1.562861,0.305479,0.459187,0.798196,12.265,12.038,11.505
1372,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01373.jpg,1936,1216,1,0.853385,651.755,456.471,1042.332,794.689,0.999958,1,0.713354,652.292,456.883,1043.829,784.952,0.999104,1,0.713804,652.357,456.865,1043.720,785.030,0.999266,1,1,1.660416,0.338222,0.513537,0.808657,11.788,11.583,14.533
1373,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01374.jpg,1936,1216,1,0.844912,653.104,457.540,1045.098,801.935,0.965811,1,0.706917,653.769,457.981,1046.344,787.117,0.980127,1,0.707165,653.882,457.968,1046.254,787.205,0.979917,1,1,1.979402,0.429882,0.758714,0.790806,12.401,11.962,12.170
1374,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01375.jpg,1936,1216,1,0.863445,651.777,461.113,1046.951,824.085,0.922415,1,0.722011,653.642,463.511,1047.144,796.896,0.952621,1,0.722168,653.806,463.491,1047.075,796.991,0.952703,1,1,1.832583,0.420355,0.631670,0.780559,12.237,12.117,12.560
1375,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01376.jpg,1936,1216,1,0.843435,651.262,472.113,1047.428,847.281,0.909229,1,0.690397,652.603,473.089,1047.945,827.205,0.886293,1,0.690739,652.684,473.125,1047.894,827.328,0.885886,1,1,2.115784,0.485336,0.593551,1.036896,12.281,11.992,11.607
1376,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01377.jpg,1936,1216,1,0.653903,637.504,486.320,1043.429,865.635,0.878989,1,0.522452,638.073,486.423,1045.363,844.228,0.881249,1,0.522452,638.073,486.423,1045.363,844.228,0.881578,0,0,,,,,11.602,11.390,11.199
1377,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01378.jpg,1936,1216,1,0.849634,602.299,483.843,1010.380,811.055,0.727607,1,0.741561,603.938,484.067,1010.675,806.878,0.757496,1,0.741955,603.958,484.084,1010.652,806.986,0.757750,1,1,2.154634,0.406391,0.746066,1.002177,12.115,11.855,11.450
1378,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01379.jpg,1936,1216,1,0.873984,599.691,481.615,1004.592,831.882,0.915929,1,0.772329,601.503,482.003,1004.607,817.218,0.943504,1,0.772814,601.575,482.027,1004.590,817.376,0.943525,1,1,1.934985,0.456465,0.519859,0.958662,11.463,11.612,12.694
1379,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01380.jpg,1936,1216,1,0.874382,601.036,482.622,1011.290,826.974,0.964167,1,0.769445,602.682,482.951,1011.518,818.351,0.974260,1,0.770107,602.763,482.979,1011.469,818.486,0.974369,1,1,1.838896,0.416548,0.468125,0.954224,11.766,12.516,12.124
1380,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01381.jpg,1936,1216,1,0.874302,601.037,482.622,1011.293,826.953,0.999925,1,0.770107,602.763,482.979,1011.469,818.486,0.999196,1,0.770862,602.866,482.999,1011.451,818.624,0.999235,1,1,1.932472,0.505756,0.450930,0.975786,11.772,11.749,12.018
1381,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01382.jpg,1936,1216,1,0.876780,595.552,483.962,1011.990,822.380,0.968485,1,0.773093,597.192,484.245,1012.203,819.490,0.978218,1,0.773966,597.303,484.261,1012.195,819.632,0.978213,1,1,1.867056,0.313437,0.606638,0.946980,12.273,12.064,11.993
1382,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01383.jpg,1936,1216,1,0.856169,593.759,484.900,1012.058,806.748,0.947013,1,0.739620,595.427,485.103,1012.281,806.285,0.953994,1,0.740556,595.482,485.130,1012.282,806.412,0.953789,1,1,2.051281,0.375020,0.664413,1.011849,11.619,11.657,12.487
1383,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01384.jpg,1936,1216,1,0.846536,591.603,485.760,1012.118,811.736,0.976948,1,0.732684,593.210,485.923,1012.368,810.386,0.979473,1,0.733681,593.288,485.933,1012.349,810.524,0.979595,1,1,2.732447,1.044605,0.536444,1.151398,12.688,12.427,12.392
1384,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01385.jpg,1936,1216,1,0.846445,591.604,485.760,1012.118,811.732,0.999987,1,0.733681,593.288,485.933,1012.349,810.524,0.999314,1,0.734740,593.368,485.948,1012.309,810.673,0.999205,1,1,1.809701,0.320862,0.542988,0.945852,11.936,11.900,12.206
1385,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01386.jpg,1936,1216,1,0.777662,598.737,485.882,1028.016,863.174,0.819649,1,0.679434,600.134,486.077,1028.756,845.208,0.856151,1,0.680101,600.222,486.090,1028.731,845.286,0.856300,1,1,5.333443,0.913193,2.959346,1.460904,11.941,11.696,11.226
1386,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01387.jpg,1936,1216,1,0.777576,598.739,485.882,1028.017,863.154,0.999940,1,0.680101,600.222,486.090,1028.731,845.286,0.999486,1,0.680824,600.263,486.107,1028.656,845.383,0.999411,1,1,2.779590,0.480917,1.000225,1.298449,11.367,11.336,11.242
1387,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01388.jpg,1936,1216,1,0.681482,476.572,0.000,1936.000,1216.000,0.091259,1,0.434274,633.617,488.012,1055.277,828.491,0.825543,1,0.434274,633.617,488.012,1055.277,828.491,0.825292,0,0,,,,,12.334,11.812,11.474
1388,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01389.jpg,1936,1216,1,0.867444,637.395,488.377,1059.937,793.487,0.072646,1,0.763034,638.003,488.290,1059.940,802.113,0.902924,1,0.763034,638.003,488.290,1059.940,802.113,0.902924,0,0,,,,,11.314,11.225,11.367
1389,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01390.jpg,1936,1216,1,0.882066,636.321,489.264,1060.337,792.213,0.989492,1,0.789409,636.792,489.075,1060.332,802.511,0.992471,1,0.790171,636.799,489.080,1060.329,802.671,0.991975,1,1,1.729102,0.472146,0.538846,0.718110,13.579,12.701,11.598
1390,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01391.jpg,1936,1216,1,0.804602,633.352,488.698,1057.686,788.507,0.973042,1,0.685167,633.657,488.572,1057.729,799.282,0.974908,1,0.686036,633.658,488.577,1057.728,799.417,0.974825,1,1,2.157984,0.612031,0.766234,0.779718,11.732,11.810,12.586
1391,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01392.jpg,1936,1216,1,0.853397,632.923,489.282,1057.564,793.306,0.981063,1,0.745554,633.152,489.097,1057.614,804.414,0.980658,1,0.746430,633.153,489.110,1057.613,804.539,0.980679,1,1,1.442044,0.309487,0.436559,0.695998,13.527,11.525,12.236
1392,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01393.jpg,1936,1216,1,0.767047,632.241,488.983,1060.391,779.825,0.947239,1,0.631006,632.486,488.842,1060.364,790.574,0.948035,1,0.631967,632.483,488.853,1060.359,790.555,0.947601,1,1,3.575646,0.991201,1.620320,0.964125,11.717,11.867,11.451
1393,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01394.jpg,1936,1216,1,0.644106,467.173,0.000,1936.000,1216.000,0.069719,1,0.269447,467.244,0.000,1936.000,1216.000,0.072287,1,0.269447,467.244,0.000,1936.000,1216.000,0.072279,0,0,,,,,12.062,11.813,11.444
1394,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01395.jpg,1936,1216,1,0.644106,467.173,0.000,1936.000,1216.000,1.000000,1,0.269447,467.244,0.000,1936.000,1216.000,1.000000,1,0.269447,467.244,0.000,1936.000,1216.000,1.000000,0,0,,,,,11.182,11.384,13.078
1395,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01396.jpg,1936,1216,1,0.652954,576.406,485.359,1016.688,821.801,0.082935,1,0.530835,577.033,485.531,1016.638,816.496,0.081463,1,0.530835,577.033,485.531,1016.638,816.496,0.081463,0,0,,,,,12.395,11.932,11.972
1396,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01397.jpg,1936,1216,1,0.652954,576.406,485.359,1016.688,821.801,1.000000,1,0.530835,577.033,485.531,1016.638,816.496,1.000000,1,0.530835,577.033,485.531,1016.638,816.496,1.000000,0,0,,,,,11.550,11.669,11.380
1397,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01398.jpg,1936,1216,1,0.652954,576.406,485.359,1016.688,821.801,1.000000,1,0.530835,577.033,485.531,1016.638,816.496,1.000000,1,0.530835,577.033,485.531,1016.638,816.496,1.000000,0,0,,,,,11.941,11.856,12.180
1398,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01399.jpg,1936,1216,1,0.658040,575.499,484.021,1014.802,800.174,0.926250,1,0.519668,576.089,484.269,1014.624,797.151,0.931805,1,0.519668,576.089,484.269,1014.624,797.151,0.931805,0,0,,,,,11.603,11.513,11.301
1399,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01400.jpg,1936,1216,1,0.642033,574.558,482.918,1014.495,812.658,0.956100,1,0.507588,575.154,483.222,1014.260,804.000,0.972525,1,0.507588,575.154,483.222,1014.260,804.000,0.972525,0,0,,,,,11.985,12.123,12.034
1400,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01401.jpg,1936,1216,1,0.693939,455.099,0.000,1936.000,1216.000,0.080557,1,0.404773,571.966,482.763,1015.282,842.992,0.882026,1,0.404773,571.966,482.763,1015.282,842.992,0.882026,0,0,,,,,11.979,11.088,12.203
1401,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01402.jpg,1936,1216,1,0.574498,455.419,0.000,1936.000,1216.000,0.999784,1,0.365530,573.479,483.107,1016.934,851.428,0.969323,1,0.365530,573.479,483.107,1016.934,851.428,0.969323,0,0,,,,,12.173,11.946,11.661
1402,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01403.jpg,1936,1216,1,0.639225,395.588,0.000,1936.000,1216.000,0.961159,1,0.271857,395.602,0.000,1936.000,1216.000,0.087199,1,0.271857,395.602,0.000,1936.000,1216.000,0.087199,0,0,,,,,11.199,10.991,12.863
1403,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01404.jpg,1936,1216,1,0.639225,395.588,0.000,1936.000,1216.000,1.000000,1,0.271857,395.602,0.000,1936.000,1216.000,1.000000,1,0.271857,395.602,0.000,1936.000,1216.000,1.000000,0,0,,,,,13.036,11.256,10.831
1404,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01405.jpg,1936,1216,1,0.424049,488.138,0.000,1936.000,1216.000,0.939919,1,0.147365,488.298,0.000,1936.000,1216.000,0.939824,1,0.147365,488.298,0.000,1936.000,1216.000,0.939824,0,0,,,,,10.694,10.476,10.656
1405,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01406.jpg,1936,1216,1,0.593545,557.216,0.000,1936.000,1216.000,0.952290,1,0.414238,634.561,489.600,1077.455,800.425,0.078199,1,0.414238,634.561,489.600,1077.455,800.425,0.078199,0,0,,,,,11.512,11.220,10.916
1406,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01407.jpg,1936,1216,1,0.314215,603.662,482.549,1084.283,1164.776,0.195570,1,0.202865,634.748,489.971,1076.488,844.522,0.872713,1,0.202865,634.748,489.971,1076.488,844.522,0.872713,0,0,,,,,10.915,10.623,10.693
1407,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01408.jpg,1936,1216,1,0.574059,630.819,489.884,1075.948,801.733,0.423349,1,0.436255,631.682,489.750,1076.177,807.450,0.888730,1,0.436255,631.682,489.750,1076.177,807.450,0.888730,0,0,,,,,11.683,11.293,11.059
1408,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01409.jpg,1936,1216,1,0.612173,627.814,488.237,1075.586,805.516,0.975516,1,0.468661,628.683,488.176,1075.723,808.164,0.985194,1,0.468661,628.683,488.176,1075.723,808.164,0.985194,0,0,,,,,10.917,10.682,11.152
1409,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01410.jpg,1936,1216,1,0.570037,628.333,488.693,1079.615,811.624,0.969877,1,0.431705,629.087,488.623,1079.912,814.519,0.969217,1,0.431705,629.087,488.623,1079.912,814.519,0.969217,0,0,,,,,12.206,11.390,11.046
1410,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01411.jpg,1936,1216,1,0.529266,619.600,488.608,1079.593,883.036,0.803158,1,0.379738,620.408,488.774,1078.388,846.938,0.889189,1,0.379738,620.408,488.774,1078.388,846.938,0.889189,0,0,,,,,10.840,10.551,10.692
1411,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01412.jpg,1936,1216,1,0.706325,602.225,487.964,1066.114,797.752,0.737752,1,0.604960,602.913,487.903,1066.154,802.366,0.822627,1,0.605748,602.926,487.904,1066.149,802.387,0.822692,1,1,3.714937,1.462583,0.434412,1.817942,11.525,11.179,12.026
1412,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01413.jpg,1936,1216,1,0.733032,592.827,486.616,1044.989,758.056,0.814320,1,0.631689,587.669,488.743,1042.590,745.802,0.755546,1,0.632803,587.693,488.742,1042.592,745.831,0.755610,1,1,2.037433,0.655851,0.422154,0.959428,11.409,11.460,11.982
1413,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01414.jpg,1936,1216,1,0.732888,592.829,486.616,1044.989,758.060,0.999979,1,0.632803,587.693,488.742,1042.592,745.831,0.999829,1,0.633968,587.702,488.734,1042.612,745.782,0.999721,1,1,4.351764,0.988646,2.147698,1.215420,12.364,12.092,11.524
1414,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01415.jpg,1936,1216,1,0.684179,583.971,487.155,1041.239,848.436,0.729753,1,0.509703,584.933,487.258,1041.957,836.156,0.731658,1,0.509703,584.933,487.258,1041.957,836.156,0.731506,0,0,,,,,11.737,11.563,11.325
1415,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01416.jpg,1936,1216,1,0.533498,549.702,480.904,1042.979,1151.588,0.499353,1,0.361061,551.999,480.807,1043.310,1148.798,0.485859,1,0.361061,551.999,480.807,1043.310,1148.798,0.485859,0,0,,,,,12.227,11.893,11.772
1416,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01417.jpg,1936,1216,1,0.612110,577.943,487.961,1037.867,818.660,0.459738,1,0.451358,578.662,488.011,1038.612,817.775,0.462154,1,0.451358,578.662,488.011,1038.612,817.775,0.462154,0,0,,,,,11.545,11.783,12.510
1417,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01418.jpg,1936,1216,1,0.528986,528.843,481.625,1043.020,1141.784,0.448083,1,0.364535,531.933,481.537,1043.280,1139.638,0.450719,1,0.364535,531.933,481.537,1043.280,1139.638,0.450719,0,0,,,,,12.204,12.152,13.299
1418,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01419.jpg,1936,1216,1,0.481262,548.152,481.912,1045.045,1139.054,0.954307,1,0.325701,550.569,481.838,1045.351,1134.482,0.951745,1,0.325701,550.569,481.838,1045.351,1134.482,0.951745,0,0,,,,,12.093,11.271,10.876
1419,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01420.jpg,1936,1216,1,0.721457,578.729,488.439,1046.388,836.604,0.496505,1,0.552558,576.915,489.875,1045.816,855.785,0.530524,1,0.553909,576.928,489.872,1045.825,855.704,0.530391,1,1,2.883379,0.467458,1.400538,1.015383,11.639,11.263,11.485
1420,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01421.jpg,1936,1216,1,0.721304,578.729,488.439,1046.388,836.596,0.999975,1,0.553909,576.928,489.872,1045.825,855.704,0.999726,1,0.555449,576.934,489.885,1045.812,855.649,0.999776,1,1,2.961666,0.454701,1.480560,1.026404,11.951,12.055,11.900
1421,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01422.jpg,1936,1216,1,0.776119,588.716,487.711,1054.131,748.896,0.721687,1,0.692312,586.169,489.458,1054.291,738.194,0.656621,1,0.693786,586.173,489.445,1054.291,738.206,0.656685,1,1,1.839452,0.551954,0.452482,0.835017,12.409,12.790,12.314
1422,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01423.jpg,1936,1216,1,0.749916,588.238,488.135,1054.967,751.598,0.985380,1,0.640377,586.667,489.791,1055.312,739.319,0.990952,1,0.641796,586.696,489.774,1055.313,739.289,0.991084,1,1,4.067492,0.790635,2.301906,0.974950,11.906,11.913,11.588
1423,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01424.jpg,1936,1216,1,0.733680,588.467,491.744,1057.570,769.349,0.918558,1,0.598636,588.820,491.639,1057.609,782.803,0.837899,1,0.600064,588.812,491.653,1057.608,782.751,0.837909,1,1,2.194353,0.878161,0.421330,0.894861,12.416,12.222,12.029
1424,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01425.jpg,1936,1216,1,0.765878,590.061,493.163,1061.080,798.532,0.890848,1,0.648875,590.585,493.157,1061.135,809.213,0.902156,1,0.650312,590.588,493.155,1061.136,809.189,0.902084,1,1,1.824557,0.515836,0.423057,0.885664,11.946,11.972,13.481
1425,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01426.jpg,1936,1216,1,0.805621,587.729,491.979,1059.877,744.733,0.815226,1,0.746847,583.735,493.815,1059.779,734.702,0.751629,1,0.748009,583.763,493.799,1059.778,734.694,0.751732,1,1,2.536502,0.634902,1.030928,0.870672,13.024,12.276,12.807
1426,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01427.jpg,1936,1216,1,0.848622,585.373,493.491,1059.251,795.092,0.823864,1,0.750783,586.055,493.430,1059.306,808.668,0.760711,1,0.752053,586.042,493.407,1059.305,808.636,0.760807,1,1,3.081125,0.345506,1.838853,0.896767,12.133,12.663,11.856
1427,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01428.jpg,1936,1216,1,0.816230,584.088,492.012,1059.363,787.322,0.966709,1,0.705137,584.587,491.932,1059.409,800.121,0.965167,1,0.706469,584.589,491.899,1059.409,800.082,0.965145,1,1,2.174895,0.554990,0.763938,0.855966,12.865,12.190,12.377
1428,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01429.jpg,1936,1216,1,0.774774,588.623,492.355,1060.260,799.819,0.947722,1,0.662662,589.657,492.263,1060.315,811.065,0.952899,1,0.664009,589.682,492.217,1060.313,811.113,0.952641,1,1,1.964206,0.479464,0.615148,0.869593,11.951,11.989,12.340
1429,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01430.jpg,1936,1216,1,0.877346,582.656,492.443,1068.941,785.144,0.924643,1,0.783796,582.920,492.367,1069.227,794.684,0.919304,1,0.784818,582.931,492.336,1069.202,794.725,0.919269,1,1,2.421402,0.651315,0.806800,0.963287,12.324,12.115,12.232
1430,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01431.jpg,1936,1216,1,0.877273,582.657,492.443,1068.941,785.150,0.999975,1,0.784818,582.931,492.336,1069.202,794.725,0.999686,1,0.785870,582.935,492.279,1069.155,794.788,0.999497,1,1,2.029899,0.503513,0.595606,0.930780,11.842,11.922,12.136
1431,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01432.jpg,1936,1216,1,0.807513,585.925,493.981,1074.649,767.969,0.919652,1,0.689615,586.429,493.804,1075.100,779.183,0.926356,1,0.690876,586.418,493.746,1075.039,779.327,0.926691,1,1,2.973863,0.475620,1.492329,1.005914,12.585,12.416,12.115
1432,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01433.jpg,1936,1216,1,0.807415,585.927,493.981,1074.649,767.982,0.999949,1,0.690876,586.418,493.746,1075.039,779.327,0.999145,1,0.692184,586.417,493.681,1074.975,779.479,0.999108,1,1,2.153305,0.671665,0.499453,0.982187,11.987,12.005,12.700
1433,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01434.jpg,1936,1216,1,0.841770,584.564,493.529,1075.003,783.740,0.940839,1,0.739359,584.991,493.252,1075.350,795.410,0.941788,1,0.740598,584.989,493.165,1075.311,795.572,0.941680,1,1,2.390413,0.666917,0.676938,1.046558,12.800,11.754,12.487
1434,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01435.jpg,1936,1216,1,0.852474,583.438,492.859,1075.519,790.902,0.970472,1,0.758417,583.820,492.545,1075.834,802.625,0.971173,1,0.759635,583.810,492.503,1075.774,802.751,0.971473,1,1,2.781401,0.461884,1.280594,1.038923,12.068,12.142,11.673
1435,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01436.jpg,1936,1216,1,0.751315,588.492,495.114,1077.354,796.227,0.961612,1,0.638277,589.304,494.669,1077.719,807.162,0.964402,1,0.639656,589.289,494.605,1077.621,807.299,0.964531,1,1,2.444184,0.439537,0.939494,1.065153,12.497,12.263,12.222
1436,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01437.jpg,1936,1216,1,0.745058,587.972,493.503,1079.217,803.071,0.967972,1,0.626655,588.610,493.091,1079.506,813.231,0.971177,1,0.628131,588.592,493.032,1079.461,813.385,0.971047,1,1,2.769515,0.523045,1.156907,1.089563,11.612,11.480,11.808
1437,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_01438.jpg,1936,1216,1,0.714865,586.484,496.331,1079.009,790.597,0.947442,1,0.598987,587.131,495.664,1079.340,803.754,0.959251,1,0.600430,587.128,495.612,1079.294,803.952,0.959418,1,1,2.363645,0.660528,0.621993,1.081124,12.503,12.361,15.537
