threshold,category,frame,image_path,compare_model,membank_conf,membank_weird,membank_border,membank_tiny,membank_large,compare_conf,compare_weird,reason
0.25,fda_mix_good_membank_bad,3767,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03768.jpg,fda_mix,0.1808,0,0,0,0,0.8919,0,threshold=0.25; membank conf=0.181 weird=0 border=0 tiny=0 large=0; compare conf=0.892 weird=0
0.25,fda_mix_good_membank_bad,3768,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03769.jpg,fda_mix,0.1533,0,0,0,0,0.8505,0,threshold=0.25; membank conf=0.153 weird=0 border=0 tiny=0 large=0; compare conf=0.850 weird=0
0.25,fda_mix_good_membank_bad,3770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03771.jpg,fda_mix,0.0470,0,0,0,0,0.9248,0,threshold=0.25; membank conf=0.047 weird=0 border=0 tiny=0 large=0; compare conf=0.925 weird=0
0.25,membank_no_detection_or_tiny_conf,3770,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03771.jpg,,0.0470,0,0,0,0,,,threshold=0.25; membank conf=0.047 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3772,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03773.jpg,fda_mix,0.1361,0,0,0,0,0.8856,0,threshold=0.25; membank conf=0.136 weird=0 border=0 tiny=0 large=0; compare conf=0.886 weird=0
0.25,fda_mix_good_membank_bad,3773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03774.jpg,fda_mix,0.0965,0,0,0,0,0.8360,0,threshold=0.25; membank conf=0.097 weird=0 border=0 tiny=0 large=0; compare conf=0.836 weird=0
0.25,membank_no_detection_or_tiny_conf,3773,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03774.jpg,,0.0965,0,0,0,0,,,threshold=0.25; membank conf=0.097 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03775.jpg,fda_mix,0.0260,0,0,0,0,0.8857,0,threshold=0.25; membank conf=0.026 weird=0 border=0 tiny=0 large=0; compare conf=0.886 weird=0
0.25,membank_no_detection_or_tiny_conf,3774,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03775.jpg,,0.0260,0,0,0,0,,,threshold=0.25; membank conf=0.026 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03776.jpg,fda_mix,0.0787,0,0,0,0,0.8988,0,threshold=0.25; membank conf=0.079 weird=0 border=0 tiny=0 large=0; compare conf=0.899 weird=0
0.25,membank_no_detection_or_tiny_conf,3775,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03776.jpg,,0.0787,0,0,0,0,,,threshold=0.25; membank conf=0.079 weird=0 border=0 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03777.jpg,fda_mix,0.0308,1,1,0,0,0.8456,0,threshold=0.25; membank conf=0.031 weird=1 border=1 tiny=0 large=0; compare conf=0.846 weird=0
0.25,membank_no_detection_or_tiny_conf,3776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03777.jpg,,0.0308,1,1,0,0,,,threshold=0.25; membank conf=0.031 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3776,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03777.jpg,,0.0308,1,1,0,0,,,threshold=0.25; membank conf=0.031 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03778.jpg,fda_mix,0.0356,1,1,0,0,0.8250,0,threshold=0.25; membank conf=0.036 weird=1 border=1 tiny=0 large=0; compare conf=0.825 weird=0
0.25,membank_no_detection_or_tiny_conf,3777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03778.jpg,,0.0356,1,1,0,0,,,threshold=0.25; membank conf=0.036 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3777,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03778.jpg,,0.0356,1,1,0,0,,,threshold=0.25; membank conf=0.036 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03779.jpg,fda_mix,0.0721,1,1,0,0,0.8122,0,threshold=0.25; membank conf=0.072 weird=1 border=1 tiny=0 large=0; compare conf=0.812 weird=0
0.25,membank_no_detection_or_tiny_conf,3778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03779.jpg,,0.0721,1,1,0,0,,,threshold=0.25; membank conf=0.072 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3778,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03779.jpg,,0.0721,1,1,0,0,,,threshold=0.25; membank conf=0.072 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03780.jpg,fda_mix,0.0618,1,1,0,0,0.8886,0,threshold=0.25; membank conf=0.062 weird=1 border=1 tiny=0 large=0; compare conf=0.889 weird=0
0.25,membank_no_detection_or_tiny_conf,3779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03780.jpg,,0.0618,1,1,0,0,,,threshold=0.25; membank conf=0.062 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3779,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03780.jpg,,0.0618,1,1,0,0,,,threshold=0.25; membank conf=0.062 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03781.jpg,fda_mix,0.2305,1,1,0,0,0.8214,0,threshold=0.25; membank conf=0.230 weird=1 border=1 tiny=0 large=0; compare conf=0.821 weird=0
0.25,membank_weird_or_border,3780,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03781.jpg,,0.2305,1,1,0,0,,,threshold=0.25; membank conf=0.230 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3781,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03782.jpg,fda_mix,0.7500,0,0,0,0,0.9444,0,threshold=0.25; membank conf=0.750 weird=0 border=0 tiny=0 large=0; compare conf=0.944 weird=0
0.25,fda_mix_good_membank_bad,3782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03783.jpg,fda_mix,0.2801,1,1,0,0,0.9061,0,threshold=0.25; membank conf=0.280 weird=1 border=1 tiny=0 large=0; compare conf=0.906 weird=0
0.25,membank_weird_or_border,3782,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03783.jpg,,0.2801,1,1,0,0,,,threshold=0.25; membank conf=0.280 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03784.jpg,fda_mix,0.4930,1,1,0,0,0.9315,0,threshold=0.25; membank conf=0.493 weird=1 border=1 tiny=0 large=0; compare conf=0.932 weird=0
0.25,membank_weird_or_border,3783,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03784.jpg,,0.4930,1,1,0,0,,,threshold=0.25; membank conf=0.493 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3784,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03785.jpg,fda_mix,0.5194,0,0,0,0,0.9474,0,threshold=0.25; membank conf=0.519 weird=0 border=0 tiny=0 large=0; compare conf=0.947 weird=0
0.25,fda_mix_good_membank_bad,3785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03786.jpg,fda_mix,0.4456,1,1,0,0,0.9159,0,threshold=0.25; membank conf=0.446 weird=1 border=1 tiny=0 large=0; compare conf=0.916 weird=0
0.25,membank_weird_or_border,3785,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03786.jpg,,0.4456,1,1,0,0,,,threshold=0.25; membank conf=0.446 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03787.jpg,fda_mix,0.4754,1,1,0,0,0.8939,0,threshold=0.25; membank conf=0.475 weird=1 border=1 tiny=0 large=0; compare conf=0.894 weird=0
0.25,membank_weird_or_border,3786,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03787.jpg,,0.4754,1,1,0,0,,,threshold=0.25; membank conf=0.475 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03788.jpg,fda_mix,0.4898,1,1,0,0,0.8690,0,threshold=0.25; membank conf=0.490 weird=1 border=1 tiny=0 large=0; compare conf=0.869 weird=0
0.25,membank_weird_or_border,3787,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03788.jpg,,0.4898,1,1,0,0,,,threshold=0.25; membank conf=0.490 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03789.jpg,fda_mix,0.4719,1,1,0,0,0.7544,0,threshold=0.25; membank conf=0.472 weird=1 border=1 tiny=0 large=0; compare conf=0.754 weird=0
0.25,membank_weird_or_border,3788,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03789.jpg,,0.4719,1,1,0,0,,,threshold=0.25; membank conf=0.472 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03790.jpg,fda_mix,0.4738,1,1,0,0,0.8408,0,threshold=0.25; membank conf=0.474 weird=1 border=1 tiny=0 large=0; compare conf=0.841 weird=0
0.25,membank_weird_or_border,3789,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03790.jpg,,0.4738,1,1,0,0,,,threshold=0.25; membank conf=0.474 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03791.jpg,fda_mix,0.5180,1,1,0,0,0.9267,0,threshold=0.25; membank conf=0.518 weird=1 border=1 tiny=0 large=0; compare conf=0.927 weird=0
0.25,membank_weird_or_border,3790,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03791.jpg,,0.5180,1,1,0,0,,,threshold=0.25; membank conf=0.518 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03792.jpg,fda_mix,0.4718,1,1,0,0,0.8319,0,threshold=0.25; membank conf=0.472 weird=1 border=1 tiny=0 large=0; compare conf=0.832 weird=0
0.25,membank_weird_or_border,3791,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03792.jpg,,0.4718,1,1,0,0,,,threshold=0.25; membank conf=0.472 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3792,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03793.jpg,,0.4890,1,1,0,0,,,threshold=0.25; membank conf=0.489 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3793,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03794.jpg,,0.5138,1,1,0,0,,,threshold=0.25; membank conf=0.514 weird=1 border=1 tiny=0 large=0
0.25,membank_weird_or_border,3794,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03795.jpg,,0.4518,1,1,0,0,,,threshold=0.25; membank conf=0.452 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03796.jpg,fda_mix,0.4673,1,1,0,0,0.8410,0,threshold=0.25; membank conf=0.467 weird=1 border=1 tiny=0 large=0; compare conf=0.841 weird=0
0.25,membank_weird_or_border,3795,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03796.jpg,,0.4673,1,1,0,0,,,threshold=0.25; membank conf=0.467 weird=1 border=1 tiny=0 large=0
0.25,fda_mix_good_membank_bad,3796,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03797.jpg,fda_mix,0.5927,0,0,0,0,0.8263,0,threshold=0.25; membank conf=0.593 weird=0 border=0 tiny=0 large=0; compare conf=0.826 weird=0
0.25,adapter_bad_membank_good,3797,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03798.jpg,adapter_base,0.4529,0,0,0,0,0.6666,1,threshold=0.25; membank conf=0.453 weird=0 border=0 tiny=0 large=0; compare conf=0.667 weird=1
0.25,adapter_bad_membank_good,3798,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03799.jpg,adapter_base,0.6043,0,0,0,0,0.6506,1,threshold=0.25; membank conf=0.604 weird=0 border=0 tiny=0 large=0; compare conf=0.651 weird=1
0.25,adapter_bad_membank_good,3799,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03800.jpg,adapter_base,0.6330,0,0,0,0,0.6790,0,threshold=0.25; membank conf=0.633 weird=0 border=0 tiny=0 large=0; compare conf=0.679 weird=0
0.25,adapter_bad_membank_good,3800,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03801.jpg,adapter_base,0.4359,0,0,0,0,0.5985,1,threshold=0.25; membank conf=0.436 weird=0 border=0 tiny=0 large=0; compare conf=0.599 weird=1
0.25,adapter_bad_membank_good,3801,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03802.jpg,adapter_base,0.4995,0,0,0,0,0.6292,1,threshold=0.25; membank conf=0.500 weird=0 border=0 tiny=0 large=0; compare conf=0.629 weird=1
0.25,adapter_bad_membank_good,3802,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03803.jpg,adapter_base,0.4556,0,0,0,0,0.6419,1,threshold=0.25; membank conf=0.456 weird=0 border=0 tiny=0 large=0; compare conf=0.642 weird=1
0.25,adapter_bad_membank_good,3803,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03804.jpg,adapter_base,0.5900,0,0,0,0,0.6314,0,threshold=0.25; membank conf=0.590 weird=0 border=0 tiny=0 large=0; compare conf=0.631 weird=0
0.25,membank_good_fda_mix_bad,3808,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03809.jpg,fda_mix,0.6191,0,0,0,0,0.6056,1,threshold=0.25; membank conf=0.619 weird=0 border=0 tiny=0 large=0; compare conf=0.606 weird=1
0.25,membank_good_fda_mix_bad,3814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03815.jpg,fda_mix,0.5291,0,0,0,0,0.8173,1,threshold=0.25; membank conf=0.529 weird=0 border=0 tiny=0 large=0; compare conf=0.817 weird=1
0.25,adapter_bad_membank_good,3814,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03815.jpg,adapter_base,0.5291,0,0,0,0,0.4992,1,threshold=0.25; membank conf=0.529 weird=0 border=0 tiny=0 large=0; compare conf=0.499 weird=1
0.25,adapter_bad_membank_good,3815,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03816.jpg,adapter_base,0.6961,0,0,0,0,0.6342,0,threshold=0.25; membank conf=0.696 weird=0 border=0 tiny=0 large=0; compare conf=0.634 weird=0
0.25,membank_good_fda_mix_bad,3816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03817.jpg,fda_mix,0.6047,0,0,0,0,0.5754,1,threshold=0.25; membank conf=0.605 weird=0 border=0 tiny=0 large=0; compare conf=0.575 weird=1
0.25,adapter_bad_membank_good,3816,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03817.jpg,adapter_base,0.6047,0,0,0,0,0.5438,1,threshold=0.25; membank conf=0.605 weird=0 border=0 tiny=0 large=0; compare conf=0.544 weird=1
0.25,membank_good_fda_mix_bad,3817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03818.jpg,fda_mix,0.5871,0,0,0,0,0.8208,1,threshold=0.25; membank conf=0.587 weird=0 border=0 tiny=0 large=0; compare conf=0.821 weird=1
0.25,adapter_bad_membank_good,3817,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03818.jpg,adapter_base,0.5871,0,0,0,0,0.5194,1,threshold=0.25; membank conf=0.587 weird=0 border=0 tiny=0 large=0; compare conf=0.519 weird=1
0.25,membank_good_fda_mix_bad,3818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03819.jpg,fda_mix,0.5571,0,0,0,0,0.7811,1,threshold=0.25; membank conf=0.557 weird=0 border=0 tiny=0 large=0; compare conf=0.781 weird=1
0.25,adapter_bad_membank_good,3818,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03819.jpg,adapter_base,0.5571,0,0,0,0,0.5087,1,threshold=0.25; membank conf=0.557 weird=0 border=0 tiny=0 large=0; compare conf=0.509 weird=1
0.25,membank_good_fda_mix_bad,3819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03820.jpg,fda_mix,0.6206,0,0,0,0,0.7222,1,threshold=0.25; membank conf=0.621 weird=0 border=0 tiny=0 large=0; compare conf=0.722 weird=1
0.25,adapter_bad_membank_good,3819,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03820.jpg,adapter_base,0.6206,0,0,0,0,0.5292,1,threshold=0.25; membank conf=0.621 weird=0 border=0 tiny=0 large=0; compare conf=0.529 weird=1
0.25,adapter_bad_membank_good,3820,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03821.jpg,adapter_base,0.8558,0,0,0,0,0.8706,0,threshold=0.25; membank conf=0.856 weird=0 border=0 tiny=0 large=0; compare conf=0.871 weird=0
0.25,membank_good_fda_mix_bad,3823,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03824.jpg,fda_mix,0.7025,0,0,0,0,0.8277,1,threshold=0.25; membank conf=0.703 weird=0 border=0 tiny=0 large=0; compare conf=0.828 weird=1
0.25,membank_good_fda_mix_bad,3824,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03825.jpg,fda_mix,0.7086,0,0,0,0,0.8046,1,threshold=0.25; membank conf=0.709 weird=0 border=0 tiny=0 large=0; compare conf=0.805 weird=1
0.25,membank_good_fda_mix_bad,3825,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03826.jpg,fda_mix,0.7080,0,0,0,0,0.8255,1,threshold=0.25; membank conf=0.708 weird=0 border=0 tiny=0 large=0; compare conf=0.825 weird=1
0.25,membank_good_fda_mix_bad,3826,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03827.jpg,fda_mix,0.7612,0,0,0,0,0.8423,1,threshold=0.25; membank conf=0.761 weird=0 border=0 tiny=0 large=0; compare conf=0.842 weird=1
0.25,membank_good_fda_mix_bad,3831,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03832.jpg,fda_mix,0.7739,0,0,0,0,0.6357,1,threshold=0.25; membank conf=0.774 weird=0 border=0 tiny=0 large=0; compare conf=0.636 weird=1
0.25,membank_good_fda_mix_bad,3833,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03834.jpg,fda_mix,0.7702,0,0,0,0,0.6850,1,threshold=0.25; membank conf=0.770 weird=0 border=0 tiny=0 large=0; compare conf=0.685 weird=1
0.25,membank_good_fda_mix_bad,3834,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03835.jpg,fda_mix,0.7487,0,0,0,0,0.7535,1,threshold=0.25; membank conf=0.749 weird=0 border=0 tiny=0 large=0; compare conf=0.753 weird=1
0.25,membank_good_fda_mix_bad,3836,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03837.jpg,fda_mix,0.7856,0,0,0,0,0.8449,1,threshold=0.25; membank conf=0.786 weird=0 border=0 tiny=0 large=0; compare conf=0.845 weird=1
0.25,membank_good_fda_mix_bad,3839,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03840.jpg,fda_mix,0.8334,0,0,0,0,0.8374,1,threshold=0.25; membank conf=0.833 weird=0 border=0 tiny=0 large=0; compare conf=0.837 weird=1
0.25,membank_good_fda_mix_bad,3840,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03841.jpg,fda_mix,0.8762,0,0,0,0,0.7327,1,threshold=0.25; membank conf=0.876 weird=0 border=0 tiny=0 large=0; compare conf=0.733 weird=1
0.25,membank_good_fda_mix_bad,3841,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03842.jpg,fda_mix,0.8609,0,0,0,0,0.8266,1,threshold=0.25; membank conf=0.861 weird=0 border=0 tiny=0 large=0; compare conf=0.827 weird=1
0.25,membank_good_fda_mix_bad,3842,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03843.jpg,fda_mix,0.8258,0,0,0,0,0.7590,1,threshold=0.25; membank conf=0.826 weird=0 border=0 tiny=0 large=0; compare conf=0.759 weird=1
0.25,membank_good_fda_mix_bad,3843,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03844.jpg,fda_mix,0.8081,0,0,0,0,0.7805,1,threshold=0.25; membank conf=0.808 weird=0 border=0 tiny=0 large=0; compare conf=0.781 weird=1
0.25,membank_good_fda_mix_bad,3846,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03847.jpg,fda_mix,0.8714,0,0,0,0,0.6190,1,threshold=0.25; membank conf=0.871 weird=0 border=0 tiny=0 large=0; compare conf=0.619 weird=1
0.25,membank_good_fda_mix_bad,3848,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03849.jpg,fda_mix,0.8134,0,0,0,0,0.7759,1,threshold=0.25; membank conf=0.813 weird=0 border=0 tiny=0 large=0; compare conf=0.776 weird=1
0.25,membank_good_fda_mix_bad,3849,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03850.jpg,fda_mix,0.8041,0,0,0,0,0.8606,1,threshold=0.25; membank conf=0.804 weird=0 border=0 tiny=0 large=0; compare conf=0.861 weird=1
0.25,membank_good_fda_mix_bad,3850,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03851.jpg,fda_mix,0.7831,0,0,0,0,0.6704,1,threshold=0.25; membank conf=0.783 weird=0 border=0 tiny=0 large=0; compare conf=0.670 weird=1
0.25,membank_good_fda_mix_bad,3852,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03853.jpg,fda_mix,0.7910,0,0,0,0,0.7445,1,threshold=0.25; membank conf=0.791 weird=0 border=0 tiny=0 large=0; compare conf=0.745 weird=1
0.25,membank_good_fda_mix_bad,3869,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03870.jpg,fda_mix,0.7551,0,0,0,0,0.6072,1,threshold=0.25; membank conf=0.755 weird=0 border=0 tiny=0 large=0; compare conf=0.607 weird=1
0.25,membank_good_fda_mix_bad,3959,/home/hm25936/datasets_for_yolo/lab_images_6000/images/test/img_03960.jpg,fda_mix,0.8324,0,0,0,0,0.1201,0,threshold=0.25; membank conf=0.832 weird=0 border=0 tiny=0 large=0; compare conf=0.120 weird=0
